minsup,Pattern,Support
10,"[(12,), (12,), (7,), (12,), (8,)]",15
10,"[(12,), (12,), (7,), (12,), (7, 8), (8,)]",12
10,"[(12,), (12,), (7,), (12,), (7, 8), (7, 8)]",11
10,"[(12,), (12,), (7,), (12,), (7, 8)]",15
10,"[(12,), (12,), (7,), (12,), (7,), (12,)]",13
10,"[(12,), (12,), (7,), (12,), (7,), (8,)]",11
10,"[(12,), (12,), (7,), (12,), (7,), (7, 8), (8,)]",10
10,"[(12,), (12,), (7,), (12,), (7,), (7, 8)]",12
10,"[(12,), (12,), (7,), (12,), (7,)]",18
10,"[(12,), (12,), (7,), (12,)]",27
10,"[(12,), (12,), (7,), (8,), (12,)]",11
10,"[(12,), (12,), (7,), (8,), (8,)]",10
10,"[(12,), (12,), (7,), (8,), (7, 8)]",13
10,"[(12,), (12,), (7,), (8,)]",18
10,"[(12,), (12,), (7,), (7, 8), (12,)]",12
10,"[(12,), (12,), (7,), (7, 8), (8,)]",15
10,"[(12,), (12,), (7,), (7, 8), (7, 8)]",11
10,"[(12,), (12,), (7,), (7, 8)]",22
10,"[(12,), (12,), (7,), (7,), (12,), (12,)]",11
10,"[(12,), (12,), (7,), (7,), (12,), (8,)]",12
10,"[(12,), (12,), (7,), (7,), (12,), (7, 8), (8,)]",10
10,"[(12,), (12,), (7,), (7,), (12,), (7, 8)]",10
10,"[(12,), (12,), (7,), (7,), (12,), (7,)]",11
10,"[(12,), (12,), (7,), (7,), (12,)]",17
10,"[(12,), (12,), (7,), (7,), (8,), (7, 8)]",10
10,"[(12,), (12,), (7,), (7,), (8,)]",13
10,"[(12,), (12,), (7,), (7,), (7, 8), (8,)]",11
10,"[(12,), (12,), (7,), (7,), (7, 8)]",16
10,"[(12,), (12,), (7,), (7,), (7,), (12,)]",10
10,"[(12,), (12,), (7,), (7,), (7,)]",12
10,"[(12,), (12,), (7,), (7,)]",24
10,"[(12,), (12,), (7,)]",33
10,"[(12,), (12,)]",86
10,"[(12,), (9,)]",11
10,"[(12,), (8, 9)]",11
10,"[(12,), (8,), (66,)]",14
10,"[(12,), (8,), (62,)]",13
10,"[(12,), (8,), (18,)]",10
10,"[(12,), (8,), (12,), (66,)]",11
10,"[(12,), (8,), (12,), (12,), (12,), (12,), (12,)]",10
10,"[(12,), (8,), (12,), (12,), (12,), (12,)]",10
10,"[(12,), (8,), (12,), (12,), (12,)]",14
10,"[(12,), (8,), (12,), (12,), (8,)]",12
10,"[(12,), (8,), (12,), (12,), (7,)]",11
10,"[(12,), (8,), (12,), (12,)]",21
10,"[(12,), (8,), (12,), (8,), (12,), (12,), (12,)]",10
10,"[(12,), (8,), (12,), (8,), (12,), (12,)]",10
10,"[(12,), (8,), (12,), (8,), (12,), (7,)]",10
10,"[(12,), (8,), (12,), (8,), (12,)]",15
10,"[(12,), (8,), (12,), (8,), (8,), (8,)]",10
10,"[(12,), (8,), (12,), (8,), (8,)]",11
10,"[(12,), (8,), (12,), (8,), (7,), (12,)]",10
10,"[(12,), (8,), (12,), (8,), (7,)]",11
10,"[(12,), (8,), (12,), (8,)]",20
10,"[(12,), (8,), (12,), (7, 8), (12,)]",10
10,"[(12,), (8,), (12,), (7, 8), (8,)]",10
10,"[(12,), (8,), (12,), (7, 8)]",14
10,"[(12,), (8,), (12,), (7,), (12,)]",12
10,"[(12,), (8,), (12,), (7,), (7, 8)]",10
10,"[(12,), (8,), (12,), (7,), (7,)]",11
10,"[(12,), (8,), (12,), (7,)]",14
10,"[(12,), (8,), (12,)]",31
10,"[(12,), (8,), (8,), (66,)]",13
10,"[(12,), (8,), (8,), (12,), (12,), (12,), (12,)]",10
10,"[(12,), (8,), (8,), (12,), (12,), (12,)]",13
10,"[(12,), (8,), (8,), (12,), (12,), (7,)]",10
10,"[(12,), (8,), (8,), (12,), (12,)]",16
10,"[(12,), (8,), (8,), (12,), (8,)]",14
10,"[(12,), (8,), (8,), (12,), (7, 8)]",11
10,"[(12,), (8,), (8,), (12,), (7,), (12,)]",12
10,"[(12,), (8,), (8,), (12,), (7,), (7, 8)]",10
10,"[(12,), (8,), (8,), (12,), (7,), (7,)]",10
10,"[(12,), (8,), (8,), (12,), (7,)]",13
10,"[(12,), (8,), (8,), (12,)]",25
10,"[(12,), (8,), (8,), (8,), (12,), (12,)]",11
10,"[(12,), (8,), (8,), (8,), (12,), (8,)]",10
10,"[(12,), (8,), (8,), (8,), (12,), (7,), (12,)]",10
10,"[(12,), (8,), (8,), (8,), (12,), (7,)]",11
10,"[(12,), (8,), (8,), (8,), (12,)]",15
10,"[(12,), (8,), (8,), (8,), (8,)]",15
10,"[(12,), (8,), (8,), (8,), (7, 8)]",11
10,"[(12,), (8,), (8,), (8,), (7,), (12,)]",11
10,"[(12,), (8,), (8,), (8,), (7,)]",12
10,"[(12,), (8,), (8,), (8,)]",22
10,"[(12,), (8,), (8,), (7, 8), (12,)]",13
10,"[(12,), (8,), (8,), (7, 8), (8,)]",13
10,"[(12,), (8,), (8,), (7, 8)]",16
10,"[(12,), (8,), (8,), (7,), (12,), (8,)]",11
10,"[(12,), (8,), (8,), (7,), (12,)]",15
10,"[(12,), (8,), (8,), (7,), (8,), (7, 8)]",10
10,"[(12,), (8,), (8,), (7,), (8,)]",14
10,"[(12,), (8,), (8,), (7,), (7, 8), (12,)]",10
10,"[(12,), (8,), (8,), (7,), (7, 8), (8,)]",11
10,"[(12,), (8,), (8,), (7,), (7, 8)]",14
10,"[(12,), (8,), (8,), (7,), (7,)]",10
10,"[(12,), (8,), (8,), (7,)]",18
10,"[(12,), (8,), (8,)]",41
10,"[(12,), (8,), (7, 8), (12,), (12,)]",10
10,"[(12,), (8,), (7, 8), (12,), (8,)]",11
10,"[(12,), (8,), (7, 8), (12,)]",18
10,"[(12,), (8,), (7, 8), (8,), (12,)]",10
10,"[(12,), (8,), (7, 8), (8,)]",18
10,"[(12,), (8,), (7, 8), (7, 8)]",13
10,"[(12,), (8,), (7, 8)]",24
10,"[(12,), (8,), (7,), (12,), (8,)]",11
10,"[(12,), (8,), (7,), (12,)]",15
10,"[(12,), (8,), (7,), (8,), (7, 8)]",11
10,"[(12,), (8,), (7,), (8,)]",15
10,"[(12,), (8,), (7,), (7, 8), (12,)]",10
10,"[(12,), (8,), (7,), (7, 8), (8,)]",12
10,"[(12,), (8,), (7,), (7, 8)]",15
10,"[(12,), (8,), (7,), (7,)]",12
10,"[(12,), (8,), (7,)]",22
10,"[(12,), (8,)]",65
10,"[(12,), (7, 8, 9), (12,)]",10
10,"[(12,), (7, 8, 9)]",17
10,"[(12,), (7, 8), (66,)]",13
10,"[(12,), (7, 8), (18,)]",10
10,"[(12,), (7, 8), (13,)]",10
10,"[(12,), (7, 8), (12,), (12,), (12,), (12,)]",12
10,"[(12,), (7, 8), (12,), (12,), (12,)]",15
10,"[(12,), (7, 8), (12,), (12,), (8,)]",13
10,"[(12,), (7, 8), (12,), (12,), (7, 8)]",11
10,"[(12,), (7, 8), (12,), (12,), (7,)]",10
10,"[(12,), (7, 8), (12,), (12,)]",23
10,"[(12,), (7, 8), (12,), (8,)]",19
10,"[(12,), (7, 8), (12,), (7, 8)]",14
10,"[(12,), (7, 8), (12,), (7,), (12,), (12,)]",11
10,"[(12,), (7, 8), (12,), (7,), (12,), (7, 8)]",11
10,"[(12,), (7, 8), (12,), (7,), (12,), (7,)]",10
10,"[(12,), (7, 8), (12,), (7,), (12,)]",13
10,"[(12,), (7, 8), (12,), (7,), (7, 8)]",11
10,"[(12,), (7, 8), (12,), (7,), (7,), (12,)]",10
10,"[(12,), (7, 8), (12,), (7,), (7,)]",12
10,"[(12,), (7, 8), (12,), (7,)]",15
10,"[(12,), (7, 8), (12,)]",34
10,"[(12,), (7, 8), (8,), (12,), (12,)]",12
10,"[(12,), (7, 8), (8,), (12,), (8,)]",10
10,"[(12,), (7, 8), (8,), (12,), (7, 8)]",10
10,"[(12,), (7, 8), (8,), (12,), (7,)]",10
10,"[(12,), (7, 8), (8,), (12,)]",20
10,"[(12,), (7, 8), (8,), (8,), (12,), (12,)]",10
10,"[(12,), (7, 8), (8,), (8,), (12,)]",12
10,"[(12,), (7, 8), (8,), (8,), (8,)]",11
10,"[(12,), (7, 8), (8,), (8,)]",18
10,"[(12,), (7, 8), (8,), (7, 8)]",13
10,"[(12,), (7, 8), (8,), (7,), (7,)]",10
10,"[(12,), (7, 8), (8,), (7,)]",12
10,"[(12,), (7, 8), (8,)]",33
10,"[(12,), (7, 8), (7, 8), (12,), (12,)]",11
10,"[(12,), (7, 8), (7, 8), (12,)]",16
10,"[(12,), (7, 8), (7, 8), (8,), (12,)]",10
10,"[(12,), (7, 8), (7, 8), (8,)]",20
10,"[(12,), (7, 8), (7, 8), (7, 8)]",13
10,"[(12,), (7, 8), (7, 8)]",26
10,"[(12,), (7, 8), (7,), (12,), (12,), (7, 8)]",10
10,"[(12,), (7, 8), (7,), (12,), (12,)]",14
10,"[(12,), (7, 8), (7,), (12,), (8,)]",10
10,"[(12,), (7, 8), (7,), (12,), (7, 8)]",12
10,"[(12,), (7, 8), (7,), (12,), (7,), (12,)]",12
10,"[(12,), (7, 8), (7,), (12,), (7,)]",14
10,"[(12,), (7, 8), (7,), (12,)]",17
10,"[(12,), (7, 8), (7,), (8,), (12,)]",12
10,"[(12,), (7, 8), (7,), (8,), (7, 8)]",11
10,"[(12,), (7, 8), (7,), (8,)]",16
10,"[(12,), (7, 8), (7,), (7, 8), (12,)]",11
10,"[(12,), (7, 8), (7,), (7, 8), (8,)]",14
10,"[(12,), (7, 8), (7,), (7, 8)]",17
10,"[(12,), (7, 8), (7,), (7,), (12,), (7, 8)]",10
10,"[(12,), (7, 8), (7,), (7,), (12,)]",14
10,"[(12,), (7, 8), (7,), (7,), (8,)]",11
10,"[(12,), (7, 8), (7,), (7,), (7, 8), (8,)]",10
10,"[(12,), (7, 8), (7,), (7,), (7, 8)]",12
10,"[(12,), (7, 8), (7,), (7,), (7,)]",10
10,"[(12,), (7, 8), (7,), (7,)]",18
10,"[(12,), (7, 8), (7,)]",20
10,"[(12,), (7, 8)]",51
10,"[(12,), (7,), (66,)]",14
10,"[(12,), (7,), (61,)]",13
10,"[(12,), (7,), (14,)]",10
10,"[(12,), (7,), (13,)]",13
10,"[(12,), (7,), (12,), (66,)]",10
10,"[(12,), (7,), (12,), (12,), (12,), (12,)]",10
10,"[(12,), (7,), (12,), (12,), (12,)]",17
10,"[(12,), (7,), (12,), (12,), (8,), (12,)]",10
10,"[(12,), (7,), (12,), (12,), (8,), (8,)]",11
10,"[(12,), (7,), (12,), (12,), (8,)]",17
10,"[(12,), (7,), (12,), (12,), (7, 8), (8,)]",12
10,"[(12,), (7,), (12,), (12,), (7, 8), (7, 8)]",10
10,"[(12,), (7,), (12,), (12,), (7, 8)]",15
10,"[(12,), (7,), (12,), (12,), (7,), (12,)]",10
10,"[(12,), (7,), (12,), (12,), (7,)]",14
10,"[(12,), (7,), (12,), (12,)]",27
10,"[(12,), (7,), (12,), (8,), (12,)]",10
10,"[(12,), (7,), (12,), (8,), (8,)]",11
10,"[(12,), (7,), (12,), (8,), (7, 8)]",10
10,"[(12,), (7,), (12,), (8,)]",21
10,"[(12,), (7,), (12,), (7, 8), (8,)]",13
10,"[(12,), (7,), (12,), (7, 8), (7, 8)]",11
10,"[(12,), (7,), (12,), (7, 8)]",16
10,"[(12,), (7,), (12,), (7,), (12,), (12,)]",11
10,"[(12,), (7,), (12,), (7,), (12,), (8,)]",12
10,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (8,)]",10
10,"[(12,), (7,), (12,), (7,), (12,), (7, 8)]",12
10,"[(12,), (7,), (12,), (7,), (12,), (7,)]",11
10,"[(12,), (7,), (12,), (7,), (12,)]",19
10,"[(12,), (7,), (12,), (7,), (8,)]",12
10,"[(12,), (7,), (12,), (7,), (7, 8), (8,)]",11
10,"[(12,), (7,), (12,), (7,), (7, 8)]",14
10,"[(12,), (7,), (12,), (7,), (7,), (12,)]",11
10,"[(12,), (7,), (12,), (7,), (7,)]",13
10,"[(12,), (7,), (12,), (7,)]",23
10,"[(12,), (7,), (12,)]",36
10,"[(12,), (7,), (8,), (12,)]",15
10,"[(12,), (7,), (8,), (8,)]",17
10,"[(12,), (7,), (8,), (7, 8), (12,)]",10
10,"[(12,), (7,), (8,), (7, 8), (8,)]",10
10,"[(12,), (7,), (8,), (7, 8)]",16
10,"[(12,), (7,), (8,), (7,)]",13
10,"[(12,), (7,), (8,)]",30
10,"[(12,), (7,), (7, 8, 9)]",10
10,"[(12,), (7,), (7, 8), (12,), (12,)]",10
10,"[(12,), (7,), (7, 8), (12,), (8,)]",11
10,"[(12,), (7,), (7, 8), (12,)]",18
10,"[(12,), (7,), (7, 8), (8,)]",21
10,"[(12,), (7,), (7, 8), (7, 8)]",13
10,"[(12,), (7,), (7, 8), (7,)]",12
10,"[(12,), (7,), (7, 8)]",29
10,"[(12,), (7,), (7,), (61,)]",11
10,"[(12,), (7,), (7,), (12,), (12,)]",15
10,"[(12,), (7,), (7,), (12,), (8,)]",14
10,"[(12,), (7,), (7,), (12,), (7, 8), (8,)]",11
10,"[(12,), (7,), (7,), (12,), (7, 8), (7, 8)]",10
10,"[(12,), (7,), (7,), (12,), (7, 8)]",13
10,"[(12,), (7,), (7,), (12,), (7,), (12,)]",12
10,"[(12,), (7,), (7,), (12,), (7,)]",14
10,"[(12,), (7,), (7,), (12,)]",23
10,"[(12,), (7,), (7,), (8,), (12,)]",11
10,"[(12,), (7,), (7,), (8,), (8,)]",11
10,"[(12,), (7,), (7,), (8,), (7, 8)]",12
10,"[(12,), (7,), (7,), (8,)]",18
10,"[(12,), (7,), (7,), (7, 8), (12,)]",11
10,"[(12,), (7,), (7,), (7, 8), (8,)]",14
10,"[(12,), (7,), (7,), (7, 8), (7, 8)]",11
10,"[(12,), (7,), (7,), (7, 8)]",20
10,"[(12,), (7,), (7,), (7,), (12,), (12,)]",10
10,"[(12,), (7,), (7,), (7,), (12,), (8,)]",10
10,"[(12,), (7,), (7,), (7,), (12,), (7,)]",10
10,"[(12,), (7,), (7,), (7,), (12,)]",14
10,"[(12,), (7,), (7,), (7,), (8,)]",11
10,"[(12,), (7,), (7,), (7,), (7, 8), (8,)]",10
10,"[(12,), (7,), (7,), (7,), (7, 8)]",12
10,"[(12,), (7,), (7,), (7,), (7,), (12,)]",11
10,"[(12,), (7,), (7,), (7,), (7,)]",12
10,"[(12,), (7,), (7,), (7,)]",18
10,"[(12,), (7,), (7,)]",33
10,"[(12,), (7,)]",53
10,"[(12,), (6,), (12,)]",11
10,"[(12,), (6,), (8,)]",12
10,"[(12,), (6,), (7,)]",10
10,"[(12,), (6,)]",14
10,"[(12,)]",151
10,"[(11,), (11,)]",11
10,"[(11,), (8,)]",10
10,"[(11,)]",17
10,"[(9,)]",24
10,"[(8, 44), (8,)]",10
10,"[(8, 44)]",18
10,"[(8, 26, 44)]",22
10,"[(8, 26)]",25
10,"[(8, 11), (11,)]",12
10,"[(8, 11), (8,)]",14
10,"[(8, 11)]",19
10,"[(8, 9)]",16
10,"[(8,), (66,), (66,)]",12
10,"[(8,), (66,), (62,)]",10
10,"[(8,), (66,), (12,), (12,), (12,)]",10
10,"[(8,), (66,), (12,), (12,)]",10
10,"[(8,), (66,), (12,)]",14
10,"[(8,), (66,), (8,)]",11
10,"[(8,), (66,)]",21
10,"[(8,), (62,), (12,)]",10
10,"[(8,), (62,)]",22
10,"[(8,), (61,)]",15
10,"[(8,), (48,)]",11
10,"[(8,), (44,)]",10
10,"[(8,), (30,)]",14
10,"[(8,), (18,)]",16
10,"[(8,), (14,)]",12
10,"[(8,), (13,)]",10
10,"[(8,), (12,), (66,), (12,)]",11
10,"[(8,), (12,), (66,)]",14
10,"[(8,), (12,), (62,)]",12
10,"[(8,), (12,), (12,), (66,)]",12
10,"[(8,), (12,), (12,), (12,), (12,), (12,)]",12
10,"[(8,), (12,), (12,), (12,), (12,), (8,)]",10
10,"[(8,), (12,), (12,), (12,), (12,)]",15
10,"[(8,), (12,), (12,), (12,), (8,)]",12
10,"[(8,), (12,), (12,), (12,), (7,)]",10
10,"[(8,), (12,), (12,), (12,)]",23
10,"[(8,), (12,), (12,), (8,), (12,)]",10
10,"[(8,), (12,), (12,), (8,)]",17
10,"[(8,), (12,), (12,), (7, 8), (8,)]",10
10,"[(8,), (12,), (12,), (7, 8), (7, 8)]",10
10,"[(8,), (12,), (12,), (7, 8)]",13
10,"[(8,), (12,), (12,), (7,), (12,)]",10
10,"[(8,), (12,), (12,), (7,)]",13
10,"[(8,), (12,), (12,)]",35
10,"[(8,), (12,), (8,), (12,), (12,), (12,)]",10
10,"[(8,), (12,), (8,), (12,), (12,)]",11
10,"[(8,), (12,), (8,), (12,), (8,)]",10
10,"[(8,), (12,), (8,), (12,), (7,)]",10
10,"[(8,), (12,), (8,), (12,)]",17
10,"[(8,), (12,), (8,), (8,), (12,)]",11
10,"[(8,), (12,), (8,), (8,), (8,)]",11
10,"[(8,), (12,), (8,), (8,)]",15
10,"[(8,), (12,), (8,), (7, 8)]",10
10,"[(8,), (12,), (8,), (7,), (12,)]",10
10,"[(8,), (12,), (8,), (7,)]",12
10,"[(8,), (12,), (8,)]",26
10,"[(8,), (12,), (7, 8), (12,)]",15
10,"[(8,), (12,), (7, 8), (8,), (12,)]",10
10,"[(8,), (12,), (7, 8), (8,), (8,)]",10
10,"[(8,), (12,), (7, 8), (8,)]",14
10,"[(8,), (12,), (7, 8), (7, 8), (8,)]",10
10,"[(8,), (12,), (7, 8), (7, 8)]",13
10,"[(8,), (12,), (7, 8), (7,), (8,)]",10
10,"[(8,), (12,), (7, 8), (7,), (7, 8)]",10
10,"[(8,), (12,), (7, 8), (7,)]",10
10,"[(8,), (12,), (7, 8)]",19
10,"[(8,), (12,), (7,), (12,), (12,)]",10
10,"[(8,), (12,), (7,), (12,), (8,)]",10
10,"[(8,), (12,), (7,), (12,)]",15
10,"[(8,), (12,), (7,), (8,)]",12
10,"[(8,), (12,), (7,), (7, 8), (8,)]",10
10,"[(8,), (12,), (7,), (7, 8)]",13
10,"[(8,), (12,), (7,), (7,), (12,)]",11
10,"[(8,), (12,), (7,), (7,)]",15
10,"[(8,), (12,), (7,)]",21
10,"[(8,), (12,)]",53
10,"[(8,), (8,), (66,)]",14
10,"[(8,), (8,), (62,)]",11
10,"[(8,), (8,), (12,), (12,), (12,), (12,)]",11
10,"[(8,), (8,), (12,), (12,), (12,)]",14
10,"[(8,), (8,), (12,), (12,), (8,)]",10
10,"[(8,), (8,), (12,), (12,), (7, 8)]",10
10,"[(8,), (8,), (12,), (12,), (7,)]",10
10,"[(8,), (8,), (12,), (12,)]",20
10,"[(8,), (8,), (12,), (8,), (12,)]",10
10,"[(8,), (8,), (12,), (8,)]",18
10,"[(8,), (8,), (12,), (7, 8), (12,)]",11
10,"[(8,), (8,), (12,), (7, 8), (8,)]",11
10,"[(8,), (8,), (12,), (7, 8), (7, 8)]",10
10,"[(8,), (8,), (12,), (7, 8)]",15
10,"[(8,), (8,), (12,), (7,), (12,)]",13
10,"[(8,), (8,), (12,), (7,), (8,)]",10
10,"[(8,), (8,), (12,), (7,), (7, 8)]",11
10,"[(8,), (8,), (12,), (7,), (7,)]",10
10,"[(8,), (8,), (12,), (7,)]",14
10,"[(8,), (8,), (12,)]",29
10,"[(8,), (8,), (8,), (12,), (12,), (12,)]",10
10,"[(8,), (8,), (8,), (12,), (12,)]",12
10,"[(8,), (8,), (8,), (12,), (8,)]",10
10,"[(8,), (8,), (8,), (12,), (7, 8)]",10
10,"[(8,), (8,), (8,), (12,), (7,), (12,)]",10
10,"[(8,), (8,), (8,), (12,), (7,)]",11
10,"[(8,), (8,), (8,), (12,)]",18
10,"[(8,), (8,), (8,), (8,)]",17
10,"[(8,), (8,), (8,), (7, 8), (12,)]",11
10,"[(8,), (8,), (8,), (7, 8), (8,)]",10
10,"[(8,), (8,), (8,), (7, 8)]",13
10,"[(8,), (8,), (8,), (7,), (12,)]",11
10,"[(8,), (8,), (8,), (7,)]",12
10,"[(8,), (8,), (8,)]",32
10,"[(8,), (8,), (7, 8), (12,)]",16
10,"[(8,), (8,), (7, 8), (8,)]",15
10,"[(8,), (8,), (7, 8), (7, 8)]",12
10,"[(8,), (8,), (7, 8)]",21
10,"[(8,), (8,), (7,), (12,), (12,)]",11
10,"[(8,), (8,), (7,), (12,), (8,)]",13
10,"[(8,), (8,), (7,), (12,), (7, 8)]",10
10,"[(8,), (8,), (7,), (12,)]",18
10,"[(8,), (8,), (7,), (8,), (12,)]",11
10,"[(8,), (8,), (7,), (8,), (7, 8), (12,)]",10
10,"[(8,), (8,), (7,), (8,), (7, 8)]",12
10,"[(8,), (8,), (7,), (8,)]",17
10,"[(8,), (8,), (7,), (7, 8), (12,)]",13
10,"[(8,), (8,), (7,), (7, 8), (8,)]",13
10,"[(8,), (8,), (7,), (7, 8)]",17
10,"[(8,), (8,), (7,), (7,), (12,)]",10
10,"[(8,), (8,), (7,), (7,)]",11
10,"[(8,), (8,), (7,)]",23
10,"[(8,), (8,)]",58
10,"[(8,), (7, 8, 9)]",11
10,"[(8,), (7, 8), (12,), (12,)]",12
10,"[(8,), (7, 8), (12,), (8,)]",13
10,"[(8,), (7, 8), (12,), (7, 8)]",11
10,"[(8,), (7, 8), (12,)]",24
10,"[(8,), (7, 8), (8,), (12,)]",11
10,"[(8,), (7, 8), (8,), (8,)]",11
10,"[(8,), (7, 8), (8,)]",21
10,"[(8,), (7, 8), (7, 8), (12,)]",11
10,"[(8,), (7, 8), (7, 8), (8,)]",12
10,"[(8,), (7, 8), (7, 8), (7, 8)]",10
10,"[(8,), (7, 8), (7, 8)]",17
10,"[(8,), (7, 8), (7,), (12,)]",12
10,"[(8,), (7, 8), (7,), (8,)]",11
10,"[(8,), (7, 8), (7,), (7, 8), (8,)]",10
10,"[(8,), (7, 8), (7,), (7, 8)]",12
10,"[(8,), (7, 8), (7,)]",14
10,"[(8,), (7, 8)]",34
10,"[(8,), (7,), (66,)]",11
10,"[(8,), (7,), (62,)]",10
10,"[(8,), (7,), (12,), (12,)]",14
10,"[(8,), (7,), (12,), (8,)]",14
10,"[(8,), (7,), (12,), (7, 8), (8,)]",10
10,"[(8,), (7,), (12,), (7, 8)]",12
10,"[(8,), (7,), (12,), (7,), (12,)]",10
10,"[(8,), (7,), (12,), (7,)]",11
10,"[(8,), (7,), (12,)]",22
10,"[(8,), (7,), (8,), (12,)]",13
10,"[(8,), (7,), (8,), (8,)]",11
10,"[(8,), (7,), (8,), (7, 8), (12,)]",12
10,"[(8,), (7,), (8,), (7, 8)]",15
10,"[(8,), (7,), (8,)]",20
10,"[(8,), (7,), (7, 8), (12,)]",14
10,"[(8,), (7,), (7, 8), (8,)]",16
10,"[(8,), (7,), (7, 8), (7, 8)]",11
10,"[(8,), (7,), (7, 8)]",20
10,"[(8,), (7,), (7,), (12,), (8,)]",10
10,"[(8,), (7,), (7,), (12,)]",13
10,"[(8,), (7,), (7,), (8,), (7, 8)]",10
10,"[(8,), (7,), (7,), (8,)]",12
10,"[(8,), (7,), (7,), (7, 8), (8,)]",10
10,"[(8,), (7,), (7,), (7, 8)]",12
10,"[(8,), (7,), (7,)]",18
10,"[(8,), (7,)]",35
10,"[(8,)]",124
10,"[(7, 43)]",18
10,"[(7, 25)]",20
10,"[(7, 8, 43, 44)]",17
10,"[(7, 8, 10)]",13
10,"[(7, 8, 9), (12,)]",14
10,"[(7, 8, 9), (8,)]",12
10,"[(7, 8, 9)]",28
10,"[(7, 8), (66,), (12,)]",11
10,"[(7, 8), (66,)]",19
10,"[(7, 8), (62,)]",16
10,"[(7, 8), (61, 62)]",13
10,"[(7, 8), (61,)]",15
10,"[(7, 8), (18,)]",10
10,"[(7, 8), (14,)]",10
10,"[(7, 8), (13,)]",11
10,"[(7, 8), (12,), (66,)]",12
10,"[(7, 8), (12,), (61,)]",12
10,"[(7, 8), (12,), (12,), (61,)]",11
10,"[(7, 8), (12,), (12,), (12,), (12,), (12,)]",10
10,"[(7, 8), (12,), (12,), (12,), (12,), (8,)]",10
10,"[(7, 8), (12,), (12,), (12,), (12,)]",17
10,"[(7, 8), (12,), (12,), (12,), (8,)]",12
10,"[(7, 8), (12,), (12,), (12,), (7, 8), (8,)]",10
10,"[(7, 8), (12,), (12,), (12,), (7, 8)]",13
10,"[(7, 8), (12,), (12,), (12,), (7,), (12,)]",11
10,"[(7, 8), (12,), (12,), (12,), (7,)]",13
10,"[(7, 8), (12,), (12,), (12,)]",23
10,"[(7, 8), (12,), (12,), (8,), (8,)]",10
10,"[(7, 8), (12,), (12,), (8,)]",17
10,"[(7, 8), (12,), (12,), (7, 8), (8,)]",10
10,"[(7, 8), (12,), (12,), (7, 8)]",15
10,"[(7, 8), (12,), (12,), (7,), (12,), (12,)]",10
10,"[(7, 8), (12,), (12,), (7,), (12,), (7,)]",10
10,"[(7, 8), (12,), (12,), (7,), (12,)]",14
10,"[(7, 8), (12,), (12,), (7,), (7, 8)]",10
10,"[(7, 8), (12,), (12,), (7,), (7,), (12,)]",10
10,"[(7, 8), (12,), (12,), (7,), (7,)]",11
10,"[(7, 8), (12,), (12,), (7,)]",16
10,"[(7, 8), (12,), (12,)]",30
10,"[(7, 8), (12,), (8,), (12,)]",10
10,"[(7, 8), (12,), (8,), (8,)]",14
10,"[(7, 8), (12,), (8,), (7, 8)]",10
10,"[(7, 8), (12,), (8,)]",27
10,"[(7, 8), (12,), (7, 8), (12,), (12,)]",11
10,"[(7, 8), (12,), (7, 8), (12,)]",12
10,"[(7, 8), (12,), (7, 8), (8,)]",14
10,"[(7, 8), (12,), (7, 8), (7, 8)]",10
10,"[(7, 8), (12,), (7, 8)]",21
10,"[(7, 8), (12,), (7,), (12,), (12,), (12,)]",10
10,"[(7, 8), (12,), (7,), (12,), (12,), (8,)]",10
10,"[(7, 8), (12,), (7,), (12,), (12,), (7, 8), (8,)]",10
10,"[(7, 8), (12,), (7,), (12,), (12,), (7, 8)]",13
10,"[(7, 8), (12,), (7,), (12,), (12,)]",16
10,"[(7, 8), (12,), (7,), (12,), (8,)]",11
10,"[(7, 8), (12,), (7,), (12,), (7, 8), (8,)]",10
10,"[(7, 8), (12,), (7,), (12,), (7, 8)]",13
10,"[(7, 8), (12,), (7,), (12,), (7,), (12,)]",13
10,"[(7, 8), (12,), (7,), (12,), (7,)]",15
10,"[(7, 8), (12,), (7,), (12,)]",18
10,"[(7, 8), (12,), (7,), (8,), (7, 8)]",10
10,"[(7, 8), (12,), (7,), (8,)]",13
10,"[(7, 8), (12,), (7,), (7, 8), (8,)]",11
10,"[(7, 8), (12,), (7,), (7, 8)]",14
10,"[(7, 8), (12,), (7,), (7,), (12,), (7, 8)]",10
10,"[(7, 8), (12,), (7,), (7,), (12,)]",15
10,"[(7, 8), (12,), (7,), (7,), (7, 8)]",11
10,"[(7, 8), (12,), (7,), (7,)]",18
10,"[(7, 8), (12,), (7,)]",22
10,"[(7, 8), (12,)]",50
10,"[(7, 8), (8,), (66,)]",10
10,"[(7, 8), (8,), (12,), (12,), (12,), (12,)]",10
10,"[(7, 8), (8,), (12,), (12,), (12,)]",11
10,"[(7, 8), (8,), (12,), (12,)]",14
10,"[(7, 8), (8,), (12,), (8,)]",11
10,"[(7, 8), (8,), (12,), (7, 8)]",11
10,"[(7, 8), (8,), (12,), (7,), (12,)]",10
10,"[(7, 8), (8,), (12,), (7,), (7,)]",11
10,"[(7, 8), (8,), (12,), (7,)]",13
10,"[(7, 8), (8,), (12,)]",22
10,"[(7, 8), (8,), (8,), (12,), (12,)]",11
10,"[(7, 8), (8,), (8,), (12,)]",13
10,"[(7, 8), (8,), (8,), (8,)]",12
