minsup,Pattern,Support
5,5,"[(8,), (7, 8), (8,), (12,), (7,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (12,), (7,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (12,), (7,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (12,), (7,), (7,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (12,), (7,), (7,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (12,), (7,), (7,)]"
5,6,"[(8,), (7, 8), (8,), (12,), (7,)]"
5,11,"[(8,), (7, 8), (8,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (66,), (7,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (66,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (12,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (12,), (7, 8), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (7, 8), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (7, 8), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (12,), (7,)]"
5,7,"[(8,), (7, 8), (8,), (8,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (8,), (7, 8)]"
5,7,"[(8,), (7, 8), (8,), (8,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7, 8), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (8,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (12,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (12,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (12,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (8,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (7, 8), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (8,), (7,), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (8,), (7,)]"
5,11,"[(8,), (7, 8), (8,), (8,)]"
5,6,"[(8,), (7, 8), (8,), (7, 8), (12,)]"
5,6,"[(8,), (7, 8), (8,), (7, 8), (8,)]"
5,6,"[(8,), (7, 8), (8,), (7, 8), (7, 8)]"
5,8,"[(8,), (7, 8), (8,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (7,), (12,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (12,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (12,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (7,), (12,), (12,), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (7,), (12,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (7,), (12,), (7,), (12,)]"
5,6,"[(8,), (7, 8), (8,), (7,), (12,), (7,)]"
5,7,"[(8,), (7, 8), (8,), (7,), (12,)]"
5,6,"[(8,), (7, 8), (8,), (7,), (8,), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (7,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7, 8), (12,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7, 8), (7, 8)]"
5,7,"[(8,), (7, 8), (8,), (7,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (7,), (7,), (12,), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (7,), (7,), (12,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7,), (8,), (7, 8)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7,), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (8,), (7,), (7,), (7, 8), (7, 8)]"
5,6,"[(8,), (7, 8), (8,), (7,), (7,), (7, 8)]"
5,7,"[(8,), (7, 8), (8,), (7,), (7,)]"
5,8,"[(8,), (7, 8), (8,), (7,)]"
5,21,"[(8,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (7, 8, 9), (8,)]"
5,8,"[(8,), (7, 8), (7, 8, 9)]"
5,6,"[(8,), (7, 8), (7, 8), (62,)]"
5,5,"[(8,), (7, 8), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7, 8), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (7, 8), (7, 8), (12,), (12,)]"
5,6,"[(8,), (7, 8), (7, 8), (12,), (8,)]"
5,11,"[(8,), (7, 8), (7, 8), (12,)]"
5,5,"[(8,), (7, 8), (7, 8), (8,), (62,)]"
5,5,"[(8,), (7, 8), (7, 8), (8,), (12,)]"
5,5,"[(8,), (7, 8), (7, 8), (8,), (7, 8)]"
5,12,"[(8,), (7, 8), (7, 8), (8,)]"
5,6,"[(8,), (7, 8), (7, 8), (7, 8), (12,)]"
5,5,"[(8,), (7, 8), (7, 8), (7, 8), (8,)]"
5,10,"[(8,), (7, 8), (7, 8), (7, 8)]"
5,17,"[(8,), (7, 8), (7, 8)]"
5,5,"[(8,), (7, 8), (7,), (62,)]"
5,5,"[(8,), (7, 8), (7,), (12,), (12,), (12,)]"
5,6,"[(8,), (7, 8), (7,), (12,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (7,), (12,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (7,), (12,), (12,), (7, 8), (7, 8)]"
5,6,"[(8,), (7, 8), (7,), (12,), (12,), (7, 8)]"
5,7,"[(8,), (7, 8), (7,), (12,), (12,)]"
5,8,"[(8,), (7, 8), (7,), (12,), (8,)]"
5,5,"[(8,), (7, 8), (7,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7, 8), (7,), (12,), (7, 8), (12,)]"
5,7,"[(8,), (7, 8), (7,), (12,), (7, 8), (8,)]"
5,6,"[(8,), (7, 8), (7,), (12,), (7, 8), (7, 8)]"
5,9,"[(8,), (7, 8), (7,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (7,), (12,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (7, 8), (7,), (12,), (7,), (12,)]"
5,5,"[(8,), (7, 8), (7,), (12,), (7,), (7, 8)]"
5,6,"[(8,), (7, 8), (7,), (12,), (7,)]"
5,12,"[(8,), (7, 8), (7,), (12,)]"
5,5,"[(8,), (7, 8), (7,), (8,), (62,)]"
5,7,"[(8,), (7, 8), (7,), (8,), (12,)]"
5,6,"[(8,), (7, 8), (7,), (8,), (7, 8), (12,)]"
5,8,"[(8,), (7, 8), (7,), (8,), (7, 8)]"
5,5,"[(8,), (7, 8), (7,), (8,), (7,)]"
5,11,"[(8,), (7, 8), (7,), (8,)]"
5,5,"[(8,), (7, 8), (7,), (7, 8), (62,)]"
5,5,"[(8,), (7, 8), (7,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7, 8), (7,), (7, 8), (12,), (8,)]"
5,8,"[(8,), (7, 8), (7,), (7, 8), (12,)]"
5,5,"[(8,), (7, 8), (7,), (7, 8), (8,), (62,)]"
5,5,"[(8,), (7, 8), (7,), (7, 8), (8,), (12,)]"
5,5,"[(8,), (7, 8), (7,), (7, 8), (8,), (7, 8)]"
5,10,"[(8,), (7, 8), (7,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (7,), (7, 8), (7, 8), (12,)]"
5,8,"[(8,), (7, 8), (7,), (7, 8), (7, 8)]"
5,12,"[(8,), (7, 8), (7,), (7, 8)]"
5,6,"[(8,), (7, 8), (7,), (7,), (12,), (8,)]"
5,6,"[(8,), (7, 8), (7,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (7,), (7,), (12,), (7, 8), (7, 8)]"
5,7,"[(8,), (7, 8), (7,), (7,), (12,), (7, 8)]"
5,7,"[(8,), (7, 8), (7,), (7,), (12,)]"
5,5,"[(8,), (7, 8), (7,), (7,), (8,), (12,)]"
5,5,"[(8,), (7, 8), (7,), (7,), (8,), (7, 8), (12,)]"
5,7,"[(8,), (7, 8), (7,), (7,), (8,), (7, 8)]"
5,7,"[(8,), (7, 8), (7,), (7,), (8,)]"
5,5,"[(8,), (7, 8), (7,), (7,), (7, 8), (12,)]"
5,5,"[(8,), (7, 8), (7,), (7,), (7, 8), (8,), (7, 8)]"
5,7,"[(8,), (7, 8), (7,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (7, 8), (7,), (7,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (7, 8), (7,), (7,), (7, 8), (7, 8)]"
5,7,"[(8,), (7, 8), (7,), (7,), (7, 8)]"
5,9,"[(8,), (7, 8), (7,), (7,)]"
5,14,"[(8,), (7, 8), (7,)]"
5,5,"[(8,), (7, 8), (6,)]"
5,34,"[(8,), (7, 8)]"
5,5,"[(8,), (7,), (66,), (66,), (66,)]"
5,7,"[(8,), (7,), (66,), (66,)]"
5,6,"[(8,), (7,), (66,), (62,)]"
5,5,"[(8,), (7,), (66,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (66,), (12,), (12,)]"
5,6,"[(8,), (7,), (66,), (12,)]"
5,5,"[(8,), (7,), (66,), (8,)]"
5,5,"[(8,), (7,), (66,), (7,)]"
5,11,"[(8,), (7,), (66,)]"
5,5,"[(8,), (7,), (62,), (62,)]"
5,5,"[(8,), (7,), (62,), (12,)]"
5,10,"[(8,), (7,), (62,)]"
5,7,"[(8,), (7,), (61,)]"
5,7,"[(8,), (7,), (18,)]"
5,6,"[(8,), (7,), (14,)]"
5,5,"[(8,), (7,), (13,), (12,)]"
5,7,"[(8,), (7,), (13,)]"
5,5,"[(8,), (7,), (12,), (66,), (66,)]"
5,5,"[(8,), (7,), (12,), (66,), (62,)]"
5,5,"[(8,), (7,), (12,), (66,), (12,)]"
5,8,"[(8,), (7,), (12,), (66,)]"
5,8,"[(8,), (7,), (12,), (62,)]"
5,5,"[(8,), (7,), (12,), (13,), (12,)]"
5,6,"[(8,), (7,), (12,), (13,)]"
5,6,"[(8,), (7,), (12,), (12,), (66,)]"
5,6,"[(8,), (7,), (12,), (12,), (62,)]"
5,7,"[(8,), (7,), (12,), (12,), (12,), (12,), (12,), (12,)]"
5,8,"[(8,), (7,), (12,), (12,), (12,), (12,), (12,)]"
5,8,"[(8,), (7,), (12,), (12,), (12,), (12,)]"
5,9,"[(8,), (7,), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (12,), (8,), (12,)]"
5,5,"[(8,), (7,), (12,), (12,), (8,), (7, 8)]"
5,9,"[(8,), (7,), (12,), (12,), (8,)]"
5,5,"[(8,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (12,), (7, 8), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (12,), (12,), (7, 8), (8,), (12,)]"
5,5,"[(8,), (7,), (12,), (12,), (7, 8), (8,), (7, 8)]"
5,7,"[(8,), (7,), (12,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7,), (12,), (12,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (12,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (7,), (12,), (12,), (7, 8), (7, 8)]"
5,8,"[(8,), (7,), (12,), (12,), (7, 8)]"
5,5,"[(8,), (7,), (12,), (12,), (7,), (12,)]"
5,5,"[(8,), (7,), (12,), (12,), (7,)]"
5,14,"[(8,), (7,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (8,), (62,)]"
5,5,"[(8,), (7,), (12,), (8,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (8,), (12,), (12,)]"
5,7,"[(8,), (7,), (12,), (8,), (12,)]"
5,5,"[(8,), (7,), (12,), (8,), (7, 8), (12,)]"
5,7,"[(8,), (7,), (12,), (8,), (7, 8)]"
5,14,"[(8,), (7,), (12,), (8,)]"
5,5,"[(8,), (7,), (12,), (7, 8), (62,)]"
5,5,"[(8,), (7,), (12,), (7, 8), (13,)]"
5,6,"[(8,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7, 8), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7, 8), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (12,), (7, 8), (12,), (7, 8)]"
5,8,"[(8,), (7,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (12,), (7, 8), (8,), (62,)]"
5,6,"[(8,), (7,), (12,), (7, 8), (8,), (12,)]"
5,6,"[(8,), (7,), (12,), (7, 8), (8,), (7, 8)]"
5,10,"[(8,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7,), (12,), (7, 8), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7, 8), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7, 8), (7, 8), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7, 8), (7, 8), (12,)]"
5,9,"[(8,), (7,), (12,), (7, 8), (7, 8)]"
5,12,"[(8,), (7,), (12,), (7, 8)]"
5,5,"[(8,), (7,), (12,), (7,), (66,)]"
5,5,"[(8,), (7,), (12,), (7,), (62,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (62,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (12,), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7,), (12,), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7,), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7,), (12,), (8,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (8,), (7, 8)]"
5,9,"[(8,), (7,), (12,), (7,), (12,), (8,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (7, 8), (8,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (7, 8), (8,), (7, 8)]"
5,7,"[(8,), (7,), (12,), (7,), (12,), (7, 8), (8,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (12,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (7,), (12,), (7,), (12,), (7, 8), (7, 8)]"
5,7,"[(8,), (7,), (12,), (7,), (12,), (7, 8)]"
5,10,"[(8,), (7,), (12,), (7,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (8,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (8,), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7,), (8,), (12,)]"
5,6,"[(8,), (7,), (12,), (7,), (8,), (7, 8)]"
5,9,"[(8,), (7,), (12,), (7,), (8,)]"
5,5,"[(8,), (7,), (12,), (7,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (7, 8), (12,), (12,)]"
5,6,"[(8,), (7,), (12,), (7,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (7, 8), (8,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (7, 8), (8,), (7, 8)]"
5,8,"[(8,), (7,), (12,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (7,), (12,), (7,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (7, 8), (7, 8), (12,)]"
5,7,"[(8,), (7,), (12,), (7,), (7, 8), (7, 8)]"
5,8,"[(8,), (7,), (12,), (7,), (7, 8)]"
5,5,"[(8,), (7,), (12,), (7,), (7,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (7,), (12,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (7,), (12,)]"
5,5,"[(8,), (7,), (12,), (7,), (7,)]"
5,11,"[(8,), (7,), (12,), (7,)]"
5,22,"[(8,), (7,), (12,)]"
5,5,"[(8,), (7,), (8,), (66,)]"
5,7,"[(8,), (7,), (8,), (62,)]"
5,6,"[(8,), (7,), (8,), (61,)]"
5,5,"[(8,), (7,), (8,), (12,), (12,), (12,), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (8,), (12,), (12,), (12,), (12,), (12,)]"
5,7,"[(8,), (7,), (8,), (12,), (12,), (12,), (12,)]"
5,7,"[(8,), (7,), (8,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (12,), (8,)]"
5,5,"[(8,), (7,), (8,), (12,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (12,), (7, 8)]"
5,8,"[(8,), (7,), (8,), (12,), (12,)]"
5,8,"[(8,), (7,), (8,), (12,), (8,)]"
5,5,"[(8,), (7,), (8,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7, 8), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7, 8), (12,), (12,)]"
5,6,"[(8,), (7,), (8,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7, 8), (8,)]"
5,7,"[(8,), (7,), (8,), (12,), (7, 8)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (12,), (8,)]"
5,6,"[(8,), (7,), (8,), (12,), (7,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (8,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (7, 8)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (7,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (7,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (7,), (12,)]"
5,5,"[(8,), (7,), (8,), (12,), (7,), (7,)]"
5,7,"[(8,), (7,), (8,), (12,), (7,)]"
5,13,"[(8,), (7,), (8,), (12,)]"
5,5,"[(8,), (7,), (8,), (8,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (8,), (12,), (12,)]"
5,6,"[(8,), (7,), (8,), (8,), (12,)]"
5,5,"[(8,), (7,), (8,), (8,), (8,), (12,)]"
5,5,"[(8,), (7,), (8,), (8,), (8,)]"
5,5,"[(8,), (7,), (8,), (8,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (8,), (8,), (7, 8)]"
5,11,"[(8,), (7,), (8,), (8,)]"
5,5,"[(8,), (7,), (8,), (7, 8), (62,)]"
5,6,"[(8,), (7,), (8,), (7, 8), (12,), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (8,), (7, 8), (12,), (12,), (12,)]"
5,7,"[(8,), (7,), (8,), (7, 8), (12,), (12,)]"
5,7,"[(8,), (7,), (8,), (7, 8), (12,), (8,)]"
5,5,"[(8,), (7,), (8,), (7, 8), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (8,), (7, 8), (12,), (7, 8), (8,)]"
5,6,"[(8,), (7,), (8,), (7, 8), (12,), (7, 8)]"
5,5,"[(8,), (7,), (8,), (7, 8), (12,), (7,)]"
5,12,"[(8,), (7,), (8,), (7, 8), (12,)]"
5,9,"[(8,), (7,), (8,), (7, 8), (8,)]"
5,5,"[(8,), (7,), (8,), (7, 8), (7, 8), (12,), (8,)]"
5,6,"[(8,), (7,), (8,), (7, 8), (7, 8), (12,)]"
5,5,"[(8,), (7,), (8,), (7, 8), (7, 8), (8,)]"
5,6,"[(8,), (7,), (8,), (7, 8), (7, 8)]"
5,5,"[(8,), (7,), (8,), (7, 8), (7,), (12,)]"
5,6,"[(8,), (7,), (8,), (7, 8), (7,)]"
5,15,"[(8,), (7,), (8,), (7, 8)]"
5,5,"[(8,), (7,), (8,), (7,), (12,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (12,), (8,)]"
5,6,"[(8,), (7,), (8,), (7,), (12,)]"
5,6,"[(8,), (7,), (8,), (7,), (8,)]"
5,5,"[(8,), (7,), (8,), (7,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (7, 8), (8,)]"
5,6,"[(8,), (7,), (8,), (7,), (7, 8)]"
5,5,"[(8,), (7,), (8,), (7,), (7,), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (7,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (7,), (12,), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (7,), (12,)]"
5,5,"[(8,), (7,), (8,), (7,), (7,)]"
5,9,"[(8,), (7,), (8,), (7,)]"
5,20,"[(8,), (7,), (8,)]"
5,5,"[(8,), (7,), (7, 8, 9), (12,)]"
5,5,"[(8,), (7,), (7, 8, 9), (8,)]"
5,7,"[(8,), (7,), (7, 8, 9)]"
5,5,"[(8,), (7,), (7, 8), (66,)]"
5,7,"[(8,), (7,), (7, 8), (62,)]"
5,5,"[(8,), (7,), (7, 8), (61,)]"
5,5,"[(8,), (7,), (7, 8), (13,)]"
5,5,"[(8,), (7,), (7, 8), (12,), (66,)]"
5,6,"[(8,), (7,), (7, 8), (12,), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (7, 8), (12,), (12,), (12,)]"
5,7,"[(8,), (7,), (7, 8), (12,), (12,)]"
5,8,"[(8,), (7,), (7, 8), (12,), (8,)]"
5,5,"[(8,), (7,), (7, 8), (12,), (7, 8), (12,), (12,)]"
5,6,"[(8,), (7,), (7, 8), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (7, 8), (12,), (7, 8), (8,)]"
5,7,"[(8,), (7,), (7, 8), (12,), (7, 8)]"
5,5,"[(8,), (7,), (7, 8), (12,), (7,)]"
5,14,"[(8,), (7,), (7, 8), (12,)]"
5,6,"[(8,), (7,), (7, 8), (8,), (62,)]"
5,5,"[(8,), (7,), (7, 8), (8,), (61,)]"
5,6,"[(8,), (7,), (7, 8), (8,), (12,)]"
5,6,"[(8,), (7,), (7, 8), (8,), (7, 8)]"
5,16,"[(8,), (7,), (7, 8), (8,)]"
5,5,"[(8,), (7,), (7, 8), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (7, 8), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (7, 8), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (7, 8), (7, 8), (12,), (8,)]"
5,8,"[(8,), (7,), (7, 8), (7, 8), (12,)]"
5,6,"[(8,), (7,), (7, 8), (7, 8), (8,)]"
5,5,"[(8,), (7,), (7, 8), (7, 8), (7, 8)]"
5,11,"[(8,), (7,), (7, 8), (7, 8)]"
5,5,"[(8,), (7,), (7, 8), (7,), (12,)]"
5,5,"[(8,), (7,), (7, 8), (7,), (8,)]"
5,5,"[(8,), (7,), (7, 8), (7,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (7, 8), (7,), (7, 8), (8,)]"
5,5,"[(8,), (7,), (7, 8), (7,), (7, 8)]"
5,7,"[(8,), (7,), (7, 8), (7,)]"
5,20,"[(8,), (7,), (7, 8)]"
5,5,"[(8,), (7,), (7,), (66,), (62,)]"
5,7,"[(8,), (7,), (7,), (66,)]"
5,7,"[(8,), (7,), (7,), (62,)]"
5,6,"[(8,), (7,), (7,), (61,)]"
5,5,"[(8,), (7,), (7,), (14,)]"
5,5,"[(8,), (7,), (7,), (12,), (66,)]"
5,6,"[(8,), (7,), (7,), (12,), (62,)]"
5,7,"[(8,), (7,), (7,), (12,), (12,), (12,), (12,), (12,)]"
5,7,"[(8,), (7,), (7,), (12,), (12,), (12,), (12,)]"
5,7,"[(8,), (7,), (7,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (7,), (12,), (12,), (8,), (12,)]"
5,5,"[(8,), (7,), (7,), (12,), (12,), (8,)]"
5,5,"[(8,), (7,), (7,), (12,), (12,), (7, 8), (12,), (12,)]"
5,5,"[(8,), (7,), (7,), (12,), (12,), (7, 8), (12,)]"
5,5,"[(8,), (7,), (7,), (12,), (12,), (7, 8)]"
5,7,"[(8,), (7,), (7,), (12,), (12,)]"
5,6,"[(8,), (7,), (7,), (12,), (8,), (12,)]"
5,5,"[(8,), (7,), (7,), (12,), (8,), (7, 8)]"
5,10,"[(8,), (7,), (7,), (12,), (8,)]"
5,5,"[(8,), (7,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]"
5,5,"[(8,), (7,), (7,), (12,), (7, 8), (12,), (12,), (12,)]"
5,6,"[(8,), (7,), (7,), (12,), (7, 8), (12,), (12,)]"
